city_from_name,city_to_name,city_from_coord,city_to_coord,distance,weight_class,cost_per_unit,co2_per_unit
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,0,543.38,1260.18
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,1,597.72,1386.19
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,2,652.05,1512.21
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,3,706.39,1638.23
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,4,760.73,1764.25
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,5,815.07,1890.26
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,6,869.4,2016.28
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,7,923.74,2142.3
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,8,978.08,2268.32
Hanover,Porto,"(52.3744779, 9.7385532)","(41.1494512, -8.6107884)",1866.9272,9,1032.42,2394.33
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,0,356.02,587.08
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,1,391.62,645.79
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,2,427.22,704.5
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,3,462.82,763.21
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,4,498.42,821.92
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,5,534.02,880.63
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,6,569.62,939.33
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,7,605.23,998.04
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,8,640.83,1056.75
Malmö,Helsinki,"(55.6052931, 13.0001566)","(60.1674881, 24.9427473)",869.7546,9,676.43,1115.46
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,0,292.46,419.46
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,1,321.7,461.41
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,2,350.95,503.35
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,3,380.19,545.3
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,4,409.44,587.25
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,5,438.68,629.19
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,6,467.93,671.14
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,7,497.18,713.09
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,8,526.42,755.03
Malmö,Prague,"(55.6052931, 13.0001566)","(50.0874654, 14.4212535)",621.4254,9,555.67,796.98
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,0,571.18,1383.2
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,1,628.29,1521.52
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,2,685.41,1659.84
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,3,742.53,1798.16
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,4,799.65,1936.48
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,5,856.76,2074.8
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,6,913.88,2213.12
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,7,971,2351.44
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,8,1028.12,2489.76
Malmö,Valencia,"(55.6052931, 13.0001566)","(39.4697065, -0.3763353)",2049.1881,9,1085.23,2628.08
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,0,220.04,264.49
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,1,242.04,290.94
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,2,264.04,317.39
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,3,286.05,343.84
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,4,308.05,370.29
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,5,330.06,396.74
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,6,352.06,423.19
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,7,374.06,449.64
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,8,396.07,476.09
Malmö,Bremen,"(55.6052931, 13.0001566)","(53.0758196, 8.8071646)",391.8436,9,418.07,502.54
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,0,600.4,1519.02
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,1,660.44,1670.92
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,2,720.47,1822.83
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,3,780.51,1974.73
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,4,840.55,2126.63
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,5,900.59,2278.53
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,6,960.63,2430.44
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,7,1020.67,2582.34
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,8,1080.71,2734.24
Malmö,Porto,"(55.6052931, 13.0001566)","(41.1494512, -8.6107884)",2250.403,9,1140.75,2886.14
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,0,447.01,880.22
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,1,491.72,968.24
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,2,536.42,1056.27
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,3,581.12,1144.29
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,4,625.82,1232.31
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,5,670.52,1320.33
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,6,715.22,1408.36
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,7,759.92,1496.38
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,8,804.62,1584.4
Helsinki,Prague,"(60.1674881, 24.9427473)","(50.0874654, 14.4212535)",1304.033,9,849.33,1672.42
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,0,686.14,1956.18
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,1,754.76,2151.8
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,2,823.37,2347.42
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,3,891.98,2543.04
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,4,960.6,2738.66
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,5,1029.21,2934.27
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,6,1097.83,3129.89
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,7,1166.44,3325.51
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,8,1235.06,3521.13
Helsinki,Valencia,"(60.1674881, 24.9427473)","(39.4697065, -0.3763353)",2898.0484,9,1303.67,3716.75
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,0,438.82,851.22
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,1,482.7,936.34
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,2,526.58,1021.47
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,3,570.46,1106.59
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,4,614.34,1191.71
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,5,658.23,1276.83
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,6,702.11,1361.95
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,7,745.99,1447.08
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,8,789.87,1532.2
Helsinki,Bremen,"(60.1674881, 24.9427473)","(53.0758196, 8.8071646)",1261.0682,9,833.75,1617.32
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,0,713.01,2105.01
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,1,784.31,2315.51
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,2,855.61,2526.01
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,3,926.91,2736.51
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,4,998.21,2947.01
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,5,1069.51,3157.51
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,6,1140.81,3368.01
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,7,1212.11,3578.51
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,8,1283.41,3789.01
Helsinki,Porto,"(60.1674881, 24.9427473)","(41.1494512, -8.6107884)",3118.5295,9,1354.71,3999.51
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,0,509.47,1118.27
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,1,560.42,1230.09
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,2,611.36,1341.92
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,3,662.31,1453.75
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,4,713.26,1565.57
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,5,764.21,1677.4
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,6,815.15,1789.23
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,7,866.1,1901.06
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,8,917.05,2012.88
Prague,Valencia,"(50.0874654, 14.4212535)","(39.4697065, -0.3763353)",1656.6929,9,967.99,2124.71
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,0,259.98,345.31
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,1,285.98,379.84
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,2,311.98,414.38
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,3,337.97,448.91
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,4,363.97,483.44
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,5,389.97,517.97
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,6,415.97,552.5
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,7,441.96,587.03
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,8,467.96,621.56
Prague,Bremen,"(50.0874654, 14.4212535)","(53.0758196, 8.8071646)",511.5741,9,493.96,656.09
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,0,569.91,1377.46
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,1,626.9,1515.2
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,2,683.89,1652.95
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,3,740.88,1790.7
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,4,797.87,1928.44
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,5,854.86,2066.19
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,6,911.85,2203.93
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,7,968.84,2341.68
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,8,1025.83,2479.42
Prague,Porto,"(50.0874654, 14.4212535)","(41.1494512, -8.6107884)",2040.6788,9,1082.83,2617.17
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,0,511.13,1125
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,1,562.24,1237.5
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,2,613.36,1350
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,3,664.47,1462.5
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,4,715.58,1575
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,5,766.69,1687.5
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,6,817.81,1800
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,7,868.92,1912.5
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,8,920.03,2025
Valencia,Bremen,"(39.4697065, -0.3763353)","(53.0758196, 8.8071646)",1666.6678,9,971.15,2137.5
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,0,320.14,488.76
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,1,352.15,537.64
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,2,384.16,586.51
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,3,416.18,635.39
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,4,448.19,684.26
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,5,480.2,733.14
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,6,512.22,782.02
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,7,544.23,830.89
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,8,576.24,879.77
Valencia,Porto,"(39.4697065, -0.3763353)","(41.1494512, -8.6107884)",724.0895,9,608.26,928.64
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,0,542.73,1257.38
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,1,597,1383.11
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,2,651.27,1508.85
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,3,705.55,1634.59
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,4,759.82,1760.33
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,5,814.09,1886.06
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,6,868.37,2011.8
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,7,922.64,2137.54
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,8,976.91,2263.28
Bremen,Porto,"(53.0758196, 8.8071646)","(41.1494512, -8.6107884)",1862.7794,9,1031.18,2389.01
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,0,128.11,119.68
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,1,140.92,131.65
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,2,153.73,143.62
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,3,166.54,155.59
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,4,179.35,167.56
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,5,192.16,179.52
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,6,204.97,191.49
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,7,217.78,203.46
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,8,230.59,215.43
Rotterdam,Dusseldorf,"(51.9244424, 4.47775)","(51.2254018, 6.7763137)",177.3075,9,243.4,227.4
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,0,429.31,818.23
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,1,472.24,900.05
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,2,515.17,981.87
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,3,558.1,1063.69
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,4,601.03,1145.52
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,5,643.96,1227.34
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,6,686.89,1309.16
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,7,729.83,1390.98
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,8,772.76,1472.81
Rotterdam,Zaragoza,"(51.9244424, 4.47775)","(41.6521342, -0.8809428)",1212.1854,9,815.69,1554.63
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,0,101.58,87.78
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,1,111.74,96.56
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,2,121.89,105.34
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,3,132.05,114.12
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,4,142.21,122.89
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,5,152.37,131.67
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,6,162.53,140.45
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,7,172.68,149.23
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,8,182.84,158.01
Rotterdam,Venlo,"(51.9244424, 4.47775)","(51.39244885, 6.1511724144122955)",130.0459,9,193,166.78
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,0,384.52,672.11
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,1,422.97,739.32
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,2,461.42,806.53
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,3,499.87,873.74
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,4,538.33,940.95
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,5,576.78,1008.16
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,6,615.23,1075.38
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,7,653.68,1142.59
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,8,692.13,1209.8
Rotterdam,Bratislava,"(51.9244424, 4.47775)","(48.1516988, 17.1093063)",995.7185,9,730.58,1277.01
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,0,228.02,279.75
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,1,250.82,307.73
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,2,273.63,335.7
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,3,296.43,363.68
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,4,319.23,391.65
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,5,342.03,419.63
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,6,364.84,447.6
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,7,387.64,475.58
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,8,410.44,503.56
Rotterdam,Hamburg,"(51.9244424, 4.47775)","(53.550341, 10.000654)",414.4489,9,433.24,531.53
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,0,440.39,856.73
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,1,484.43,942.41
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,2,528.46,1028.08
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,3,572.5,1113.76
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,4,616.54,1199.43
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,5,660.58,1285.1
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,6,704.62,1370.78
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,7,748.66,1456.45
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,8,792.7,1542.12
Rotterdam,Rome,"(51.9244424, 4.47775)","(41.8933203, 12.4829321)",1269.2365,9,836.74,1627.8
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,0,126.34,117.43
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,1,138.97,129.17
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,2,151.6,140.91
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,3,164.24,152.65
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,4,176.87,164.4
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,5,189.51,176.14
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,6,202.14,187.88
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,7,214.77,199.62
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,8,227.41,211.37
Rotterdam,Lille,"(51.9244424, 4.47775)","(50.6365654, 3.0635282)",173.9644,9,240.04,223.11
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,0,119.64,109.05
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,1,131.61,119.96
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,2,143.57,130.87
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,3,155.54,141.77
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,4,167.5,152.68
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,5,179.46,163.58
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,6,191.43,174.49
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,7,203.39,185.39
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,8,215.36,196.3
Rotterdam,Liege,"(51.9244424, 4.47775)","(50.6450944, 5.5736112)",161.5622,9,227.32,207.2
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,0,414,766.56
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,1,455.4,843.22
Rotterdam,Warsaw,"(51.9244424, 4.47775)","(52.2337172, 21.071432235636493)",1135.6449,2,496.8,919.87
